nID_SubjectOrganJoin;sName;sValue
1432;sPhoneOrgan;(05745) 2-58-21, (05745) 2-70-34
1432;sWorkTime; <b>Графік роботи:</b><p>Понеділок, середа, п’ятниця, субота 8.00-17.00<br>вівторок, четвер 8.00 - 20.00 <br>Вихідний - Неділя</p>
1432;sRegistrationOrgan;Відділ з питань реєстрації місця проживання фізичних осіб та ведення реєстру громади Лозівської міської ради.
1432;sRecvizitiAdmin;Лозівське УДКСУ Харківської області, Код ЄДРПОУ – 38053090, Банк  – ГУ ДКСУ у Харківській області, МФО 851011, № рахунку – 31415538700015

1433;shapka;Начальнику Управління Держгеокадастру у м. Чугуїв Харківської області
1433;nRegion;484
1433;sClerkPost;tsnapchuguev@ukr.net
1433;sRekv;
1433;nID_Department_visitDay;66
1433;sNameOrgan;ЦНАП м. Чугуєва
1433;sMailClerk;tsnapchuguev@ukr.net
1433;sArea;м. Чугуїв
1433;Registrationservice;Чугуївський РВ ГУ ДМС України в Харківській області
1433;sOrganType;ЦНАП
1433;sRecviziti;Отримувач: р/р 31411538700020, МФО 851011
1433;sKab89;адміністратора
1433;sKab205;адміністратора
1433;sKab280;адміністратора
1433;sAddress;<b>Адреса:</b> м. Чугуїв, вул. Карла Лібкнехта, 37
1433;sPhoneOrgan;(05746) 2-22-82
1433;sWorkTime; <b>Графік роботи:</b><p>Понеділок, середа 08:00-17:15<br>вівторок, четвер 08:00-20:00<br>п'ятниця 08:00-16:00<br>субота 08:00-15:00<br>Вихідний - Неділя</p>
1433;sRecvizitiAdmin;р/р 33219879700020 Код бюджетної класифікації 22012500 (інші адмін. послуги)
1433;sRegistrationOrgan;Відділ реєстрації місця проживання особи Чугуївської міської ради Харківської області


1434;sShapka409;Заступнику міського голови <br> Онофрійчуку С.П.
1434;sPlase409;Бердичівському міськвиконкомі
1434;sWorkTime;<b>Графік роботи:</b> Понеділок – п’ятниця: 9.00 -17.00, 13.00 – 14.00 – обідня перерва <br> сб-нд: вихідний
1434;sNameOrgan;ЦНАП Бердичівської міськради
1434;sAddress;<b>Адреса:</b> м. Бердичів, Площа Центральна, 1
1434;sPhoneOrgan;<b>Телефон(и):</b> (04143)2-13-81
1434;sMailClerk;administrator_2@ukr.net
1434;sShapkaZt;Заступнику міського голови <br> ____________________
1434;sPlaseZt;м. Бердичів

1495;sShapka409;Управління квартирного обліку та<br>приватизації житлового фонду<br>Чернігівської міської ради
1495;sPlase409;виконкомі Чернігівської міської ради
1495;sWorkTime;<b>Графік роботи:</b> щоденно: з 8.00 до 17.00, перерва з 13.00 до 14.00
1495;sNameOrgan;Управління квартирного обліку та приватизації житлового фонду Чернігівської міськради
1495;sAddress;Адреса: м.Чернігів,вул.Івана Мазепи, 19, кімната 105
1495;sMailClerk;ukopgf_cmr@meta.ua;

1435;sAddress;<b>Адреса:</b> м.Чернігів,вул. Рокоссовського, 20А
1435;sNameObject;ЦНАП Чернігівської міськради;
1435;sTelephonDovidka;Телефон для довідок: (0462) 65-19-18 ;
1435;sMailClerk;mega-uspp@ukr.net;
1435;sMailClerkStep2;Rada.zvern@gmail.com
1435;sShapka_dozvil_na_reklamu_184;Директору депатрамента<br>житлово-комунального господарства
1435;sNameOrgan;ЦНАП Чернігівської міськради
1435;sPhoneOrgan;Телефон для довідок: (0462) 65-19-18, Керівник Центру надання адміністративних послуг: (0462) 67-33-4;
1435;sWorkTime;<b>Графік роботи:</b> Понеділок, середа, п’ятниця: з 8:00 до 15:30.<br>Віторок, четвер – з 9.00 до 18.00<br>Субота – з 9.00 до 16.00<br>Вихідний день: неділя
1435;sShapka_mode_worktime_529;Міському голові м.Чернігів
1435;sShapkaGolova;Голові м. Чернігів

1436;nID_Department_visitDay;65
1436;sAddress;м. Тернопіль, вул.Є.Коновальця,6 (2й кабінет)
1436;sPaymentDMS;http://dmsu.gov.ua/invoice/
1436;sDocChild;<li>Заява про надання платної послуги з оформлення паспорту для виїзду за кордон для дитини (Просимо роздрукувати і заповнити її перед візитом до міграційної). Заява доступна за цим <a href="https://docs.google.com/document/d/1DYPvGUwwl910kc-4hw-m_mq1yZ2JKGIrV32onG0VhuM/edit?usp=sharing" target="_blank">посиланням</a>.</li><li> Заява на виготовлення паспорта громадянина України для виїзду за кордон для дитини (Просимо роздрукувати в двох екземлярах та заповнити кожним з батьків окремо перед візитом до міграційної служби). Заява доступна за цим <a href="https://drive.google.com/file/d/0B-TXzbaEvbw9M0hYUVdUUU1vU2JqbXZSbUdfaWFGb0k4RXdR/view?usp=sharing" target="_blank">посиланням</a>.</li><li> Згода на обробку персональних даних (Просимо роздрукувати і заповнити перед візитом до міграційної служби від імені того з батьків з ким дитина зареєстрован). Заява доступна за цим <a href="https://docs.google.com/document/d/1EFw_60zyUSULJquReDgpwv-5QGwa_WcWD8vljM2bHCg/edit?usp=sharing" target="_blank">посиланням</a>.</li><li>Ви також можете роздрукувати та попередньо заповнити додаткові бланки документів, які потрібні у окремих випадках, інструкція за <a href="https://docs.google.com/document/d/1mYF6tIKsTU6k1Os7vzMZtmlnQO3eevPa6YaDbz9h2cg/edit?usp=sharing" target="_blank">посиланням</a>.</li>
